filename,nrow,ncol,nnz,sparsity,N(B),cusparse,SEQREDUCE_ROWBALANCE,PARREDUCE_ROWBALANCE,SEQREDUCE_NNZBALANCE,PARREDUCE_NNZBALANCE,ROWCACHING_ROWBALANCE,ROWCACHING_NNZBALANCE,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME
g7jac060sc.mtx,17730,17730,203316,0.000646776,16,0.0336896,0.0139264,0.0282624,0.0384,0.0835584,0.0282624,0.0141312,1,SEQREDUCE_ROWBALANCE
aa4.mtx,426,7195,52121,0.0170048,16,0.0171008,0.0236544,0.007168,0.101376,0.0096256,0.007168,0.023552,2,PARREDUCE_ROWBALANCE
c-49.mtx,21132,21132,89087,0.000199496,16,0.0273408,0.0144384,0.0289792,0.0212992,0.0843776,0.0288768,0.0144384,1,SEQREDUCE_ROWBALANCE
adder_dcop_21.mtx,1813,1813,11246,0.00342139,16,0.0180224,0.062976,0.0119808,0.0119808,0.0099328,0.0119808,0.062976,4,PARREDUCE_NNZBALANCE
rat.mtx,3136,9408,268908,0.00911445,16,0.031744,0.009728,0.0119808,0.0565248,0.0349184,0.0120832,0.0096256,6,ROWCACHING_NNZBALANCE
neos.mtx,479119,515905,1526794,6.17685e-06,16,0.29952,0.12329,0.719565,0.383181,1.89778,0.717414,0.123085,6,ROWCACHING_NNZBALANCE
Chebyshev1.mtx,261,261,2319,0.0340424,16,0.0152576,0.014848,0.005632,0.01024,0.0057344,0.005632,0.014848,2,PARREDUCE_ROWBALANCE
torso1.mtx,116158,116158,8516500,0.000631194,16,0.678912,0.568422,0.315699,0.623923,1.68448,0.313549,0.578867,5,ROWCACHING_ROWBALANCE
bayer08.mtx,3008,3008,27576,0.00304772,16,0.0211968,0.00768,0.0079872,0.0164864,0.015872,0.0079872,0.0077824,1,SEQREDUCE_ROWBALANCE
ch7-9-b5.mtx,423360,317520,2540160,1.88964e-05,16,0.388506,0.118374,0.633856,0.286003,1.82825,0.633856,0.118477,1,SEQREDUCE_ROWBALANCE
EAT_RS.mtx,23219,23219,325592,0.00060393,16,0.0431104,0.0591872,0.0392192,0.0523264,0.114176,0.0393216,0.0592896,2,PARREDUCE_ROWBALANCE
para-10.mtx,155924,155924,5416358,0.000222783,16,0.555008,0.680038,0.319898,0.499405,1.21016,0.31959,0.682598,5,ROWCACHING_ROWBALANCE
GaAsH6.mtx,61349,61349,1721579,0.000457417,16,0.140186,0.108237,0.0954368,0.0994304,0.377037,0.0954368,0.116736,2,PARREDUCE_ROWBALANCE
s3rmt3m1.mtx,5489,5489,112505,0.00373409,16,0.0217088,0.0065536,0.0109568,0.018432,0.0316416,0.0110592,0.0065536,1,SEQREDUCE_ROWBALANCE
orbitRaising_3.mtx,761,761,3256,0.00562231,16,0.0167936,0.00512,0.0043008,0.008704,0.0060416,0.0041984,0.00512,5,ROWCACHING_ROWBALANCE
mimo8x8_system.mtx,13309,13309,48872,0.000275911,16,0.0238592,0.0062464,0.0205824,0.014336,0.0555008,0.0206848,0.0062464,1,SEQREDUCE_ROWBALANCE
t2dal_a.mtx,4257,4257,20861,0.00115114,16,0.01792,0.0045056,0.0082944,0.0086016,0.0192512,0.0082944,0.0045056,1,SEQREDUCE_ROWBALANCE
neos1.mtx,131581,133473,599590,3.41403e-05,16,0.0997376,0.025088,0.175002,0.0879616,0.523366,0.174797,0.025088,1,SEQREDUCE_ROWBALANCE
bcspwr07.mtx,1612,1612,3718,0.0014308,16,0.0173056,0.0048128,0.0054272,0.0078848,0.0086016,0.0055296,0.0047104,6,ROWCACHING_NNZBALANCE
air04.mtx,823,8904,72965,0.00995702,16,0.0182272,0.022016,0.0077824,0.077824,0.0116736,0.0077824,0.022016,2,PARREDUCE_ROWBALANCE
rw496.mtx,496,496,1859,0.00755642,16,0.0155648,0.0039936,0.0043008,0.0077824,0.0059392,0.0043008,0.0039936,1,SEQREDUCE_ROWBALANCE
bcsstm39.mtx,46772,46772,46772,2.13803e-05,16,0.0360448,0.0069632,0.0635904,0.0185344,0.175002,0.0635904,0.0070656,1,SEQREDUCE_ROWBALANCE
p2p-Gnutella24.mtx,26518,26518,65369,9.29588e-05,16,0.0306176,0.0089088,0.0329728,0.0162816,0.0994304,0.0330752,0.0088064,6,ROWCACHING_NNZBALANCE
bloweybq.mtx,10001,10001,39996,0.00039988,16,0.019968,0.470938,0.0617472,0.0131072,0.0423936,0.0618496,0.47104,3,SEQREDUCE_NNZBALANCE
bcircuit.mtx,68902,68902,375558,7.91067e-05,16,0.061952,0.0151552,0.09216,0.0667648,0.280371,0.09216,0.0152576,1,SEQREDUCE_ROWBALANCE
adder_trans_01.mtx,1814,1814,14579,0.0044305,16,0.017408,0.0631808,0.0132096,0.0126976,0.01024,0.013312,0.0632832,4,PARREDUCE_NNZBALANCE
debr.mtx,1048576,1048576,2097149,1.90735e-06,16,0.429261,0.15872,1.34277,0.596378,3.88014,1.33612,0.158618,6,ROWCACHING_NNZBALANCE
jagmesh4.mtx,1440,1440,5472,0.00263889,16,0.0162816,0.0045056,0.0052224,0.0077824,0.0080896,0.0053248,0.0044032,6,ROWCACHING_NNZBALANCE
jan99jac080sc.mtx,27534,27534,171522,0.000226246,16,0.0359424,0.0109568,0.0391168,0.0338944,0.116224,0.0392192,0.0108544,6,ROWCACHING_NNZBALANCE
ted_AB_unscaled.mtx,10605,10605,0,0,16,0.0060416,0.0034816,0.0140288,0.0031744,0.0381952,0.0140288,0.003584,3,SEQREDUCE_NNZBALANCE
Trefethen_700.mtx,700,700,6677,0.0136265,16,0.0162816,0.0049152,0.0043008,0.0086016,0.006144,0.0044032,0.0050176,2,PARREDUCE_ROWBALANCE
hangGlider_1.mtx,360,360,1838,0.0141821,16,0.0152576,0.0047104,0.0039936,0.0073728,0.0057344,0.0039936,0.004608,2,PARREDUCE_ROWBALANCE
plddb.mtx,3069,5049,10839,0.000699499,16,0.0175104,0.004608,0.0073728,0.0095232,0.014336,0.0073728,0.0045056,6,ROWCACHING_NNZBALANCE
problem1.mtx,415,415,2779,0.0161359,16,0.0156672,0.0048128,0.0044032,0.0089088,0.0057344,0.0043008,0.0047104,5,ROWCACHING_ROWBALANCE
BenElechi1.mtx,245874,245874,6698185,0.000110798,16,0.634061,0.143565,0.384922,0.332083,1.59754,0.384614,0.143462,6,ROWCACHING_NNZBALANCE
mk12-b5.mtx,10395,62370,62370,9.62001e-05,16,0.0223232,0.00512,0.016896,0.008704,0.045568,0.016896,0.0052224,1,SEQREDUCE_ROWBALANCE
ML_Laplace.mtx,377002,377002,27689972,0.000194821,16,2.4107,0.530534,0.832819,1.22726,4.39572,0.835994,0.531456,1,SEQREDUCE_ROWBALANCE
lp_grow22.mtx,440,946,8252,0.0198251,16,0.015872,0.0050176,0.0043008,0.0156672,0.0058368,0.0044032,0.0050176,2,PARREDUCE_ROWBALANCE
n3c6-b5.mtx,5005,3003,30030,0.001998,16,0.0186368,0.0045056,0.0099328,0.0073728,0.0234496,0.0099328,0.0045056,1,SEQREDUCE_ROWBALANCE
thread.mtx,29736,29736,2249892,0.00254447,16,0.164352,0.0510976,0.0684032,0.0845824,0.290611,0.0683008,0.0518144,1,SEQREDUCE_ROWBALANCE
Zd_Jac6.mtx,22835,22835,1711983,0.0032832,16,0.127693,0.0971776,0.0557056,0.162714,0.230912,0.055296,0.0923648,5,ROWCACHING_ROWBALANCE
gams10a.mtx,114,171,407,0.0208782,16,0.0150528,0.0048128,0.0036864,0.0068608,0.0055296,0.0037888,0.0049152,2,PARREDUCE_ROWBALANCE
Pd_rhs.mtx,8081,12406,6323,6.30705e-05,16,0.0272384,0.0047104,0.0132096,0.0062464,0.0310272,0.0132096,0.0047104,1,SEQREDUCE_ROWBALANCE
pds-80.mtx,129181,434580,927826,1.65272e-05,16,0.185958,0.0724992,0.20777,0.17408,0.586752,0.207872,0.0729088,1,SEQREDUCE_ROWBALANCE
oscil_dcop_42.mtx,430,430,1544,0.00835046,16,0.0166912,0.0044032,0.0043008,0.0078848,0.006144,0.0043008,0.0043008,2,PARREDUCE_ROWBALANCE
lp_dfl001.mtx,6071,12230,35632,0.000479903,16,0.0202752,0.0151552,0.011776,0.0137216,0.0277504,0.0119808,0.0152576,2,PARREDUCE_ROWBALANCE
Chem97Zt.mtx,2541,31022,62044,0.000787092,16,0.0195584,0.0524288,0.0124928,0.0334848,0.0167936,0.0125952,0.0525312,2,PARREDUCE_ROWBALANCE
qa8fm.mtx,66127,66127,863353,0.000197438,16,0.088576,0.0182272,0.0805888,0.0633856,0.31191,0.0806912,0.0182272,1,SEQREDUCE_ROWBALANCE
n3c6-b2.mtx,455,105,1365,0.0285714,16,0.015872,0.0038912,0.0045056,0.0053248,0.0062464,0.0045056,0.0039936,1,SEQREDUCE_ROWBALANCE
oscil_dcop_33.mtx,430,430,1544,0.00835046,16,0.0167936,0.0041984,0.0041984,0.008192,0.0062464,0.0043008,0.0041984,1,SEQREDUCE_ROWBALANCE
G16.mtx,800,800,4672,0.0073,16,0.0164864,0.0094208,0.0052224,0.0074752,0.0062464,0.0052224,0.0094208,2,PARREDUCE_ROWBALANCE
RM07R.mtx,381689,381689,37464962,0.000257162,16,3.32145,0.818688,1.10592,1.89143,5.49949,1.11022,0.819712,1,SEQREDUCE_ROWBALANCE
fpga_dcop_24.mtx,1220,1220,5892,0.00395861,16,0.0195584,0.0059392,0.0054272,0.0096256,0.0072704,0.0054272,0.0059392,2,PARREDUCE_ROWBALANCE
sinc12.mtx,7500,7500,294986,0.0052442,16,0.0379904,0.0136192,0.0175104,0.0585728,0.0546816,0.0176128,0.0136192,1,SEQREDUCE_ROWBALANCE
rel4.mtx,66,12,104,0.131313,16,0.0124928,0.0033792,0.0036864,0.0045056,0.0047104,0.0037888,0.0033792,1,SEQREDUCE_ROWBALANCE
M10PI_n.mtx,682,682,1633,0.00351089,16,0.0175104,0.0041984,0.0045056,0.0069632,0.0064512,0.0045056,0.0043008,1,SEQREDUCE_ROWBALANCE
va2010.mtx,285762,285762,701064,8.58517e-06,16,0.186982,0.063488,0.365363,0.141005,1.05411,0.363008,0.063488,1,SEQREDUCE_ROWBALANCE
wm2.mtx,207,260,2942,0.0546637,16,0.0162816,0.0080896,0.0049152,0.0160768,0.0058368,0.0048128,0.0080896,5,ROWCACHING_ROWBALANCE
c-41.mtx,9769,9769,55757,0.000584251,16,0.0224256,0.048128,0.01536,0.0135168,0.0415744,0.01536,0.0482304,3,SEQREDUCE_NNZBALANCE
us04.mtx,163,28016,297538,0.0651551,16,0.0320512,0.582861,0.0753664,1.34625,0.0446464,0.075264,0.582656,0,CuSparse
Baumann.mtx,112211,112211,760631,6.04092e-05,16,0.102707,0.0236544,0.150835,0.0879616,0.469197,0.150733,0.023552,6,ROWCACHING_NNZBALANCE
bibd_12_4.mtx,66,495,2970,0.0909091,16,0.0152576,0.0058368,0.0041984,0.0139264,0.00512,0.0043008,0.0059392,2,PARREDUCE_ROWBALANCE
lp_osa_07.mtx,1118,25067,144812,0.00516726,16,0.0256,0.892621,0.120218,0.12585,0.0382976,0.120218,0.892211,0,CuSparse
wang1.mtx,2903,2903,19093,0.00226558,16,0.0178176,0.0045056,0.0073728,0.0109568,0.0146432,0.0072704,0.0045056,1,SEQREDUCE_ROWBALANCE
netz4504.mtx,1961,1961,2578,0.00067039,16,0.0172032,0.0044032,0.0055296,0.0067584,0.0098304,0.0055296,0.0044032,1,SEQREDUCE_ROWBALANCE
ca-CondMat.mtx,23133,23133,93497,0.000174716,16,0.0272384,0.0181248,0.0301056,0.0218112,0.0917504,0.0300032,0.01792,6,ROWCACHING_NNZBALANCE
G34.mtx,2000,2000,4000,0.001,16,0.017408,0.0036864,0.0055296,0.0057344,0.0099328,0.005632,0.0037888,1,SEQREDUCE_ROWBALANCE
bcsstm22.mtx,138,138,138,0.00724638,16,0.0182272,0.0033792,0.0037888,0.0041984,0.0068608,0.0037888,0.0031744,6,ROWCACHING_NNZBALANCE
598a.mtx,110971,110971,741934,6.02485e-05,16,0.0985088,0.0228352,0.133734,0.0749568,0.45568,0.133222,0.0227328,6,ROWCACHING_NNZBALANCE
fpga_dcop_50.mtx,1220,1220,5892,0.00395861,16,0.0196608,0.0060416,0.005632,0.0099328,0.0073728,0.005632,0.0060416,2,PARREDUCE_ROWBALANCE
beaflw.mtx,497,507,53403,0.211934,16,0.0173056,0.0283648,0.008704,0.0854016,0.0098304,0.008704,0.0283648,2,PARREDUCE_ROWBALANCE
adder_dcop_23.mtx,1813,1813,11246,0.00342139,16,0.0182272,0.062976,0.0121856,0.0118784,0.0100352,0.0121856,0.062976,4,PARREDUCE_NNZBALANCE
tumorAntiAngiogenesis_4.mtx,455,455,2433,0.0117522,16,0.0156672,0.0052224,0.0044032,0.008704,0.006144,0.0043008,0.0052224,5,ROWCACHING_ROWBALANCE
mycielskian13.mtx,6143,6143,613871,0.0162673,16,0.053248,0.158925,0.03584,0.0838656,0.0804864,0.0359424,0.158925,2,PARREDUCE_ROWBALANCE
cdde4.mtx,961,961,4681,0.00506864,16,0.0162816,0.004096,0.0050176,0.0084992,0.0064512,0.0049152,0.004096,1,SEQREDUCE_ROWBALANCE
n2c6-b5.mtx,4945,3003,29670,0.001998,16,0.0185344,0.0044032,0.0098304,0.0073728,0.0231424,0.0099328,0.0044032,1,SEQREDUCE_ROWBALANCE
orbitRaising_1.mtx,442,442,1573,0.00805164,16,0.0172032,0.0044032,0.0041984,0.0074752,0.0057344,0.004096,0.0045056,5,ROWCACHING_ROWBALANCE
YaleA_10NN.mtx,165,165,1134,0.0416529,16,0.0150528,0.00512,0.0038912,0.008192,0.005632,0.0038912,0.0050176,2,PARREDUCE_ROWBALANCE
raefsky6.mtx,3402,3402,137845,0.0119103,16,0.0243712,0.0130048,0.0103424,0.0487424,0.026112,0.0103424,0.0130048,2,PARREDUCE_ROWBALANCE
nd3k.mtx,9000,9000,1644345,0.0203006,16,0.117555,0.0600064,0.0387072,0.0821248,0.165171,0.0388096,0.0601088,2,PARREDUCE_ROWBALANCE
hangGlider_3.mtx,10260,10260,49201,0.00046739,16,0.020992,0.0059392,0.0150528,0.0113664,0.0427008,0.0151552,0.0058368,6,ROWCACHING_NNZBALANCE
pre2.mtx,659033,659033,5959282,1.37208e-05,16,0.70441,0.323789,1.02052,0.899072,3.11245,1.01806,0.32256,6,ROWCACHING_NNZBALANCE
orani678.mtx,2529,2529,90158,0.0140963,16,0.0232448,0.0590848,0.0144384,0.0467968,0.0191488,0.014336,0.0590848,5,ROWCACHING_ROWBALANCE
c-20.mtx,2921,2921,12803,0.00150054,16,0.018944,0.0108544,0.0065536,0.0104448,0.013824,0.006656,0.010752,2,PARREDUCE_ROWBALANCE
freeFlyingRobot_4.mtx,2358,2358,9815,0.00176524,16,0.0169984,0.0055296,0.0058368,0.009216,0.0115712,0.0058368,0.0055296,1,SEQREDUCE_ROWBALANCE
pkustk11.mtx,87804,87804,2652858,0.000344101,16,0.242176,0.0642048,0.14551,0.127693,0.55808,0.145408,0.0642048,1,SEQREDUCE_ROWBALANCE
adder_dcop_12.mtx,1813,1813,11246,0.00342139,16,0.01792,0.062976,0.0120832,0.0118784,0.0098304,0.0120832,0.0630784,4,PARREDUCE_NNZBALANCE
Erdos992.mtx,6100,6100,7515,0.000201962,16,0.0188416,0.0073728,0.0095232,0.0074752,0.024064,0.0094208,0.0073728,1,SEQREDUCE_ROWBALANCE
grid2.mtx,3296,3296,6432,0.000592068,16,0.0185344,0.0044032,0.007168,0.0070656,0.0144384,0.0070656,0.0045056,1,SEQREDUCE_ROWBALANCE
lowThrust_3.mtx,7064,7064,42284,0.000847373,16,0.019968,0.128614,0.0252928,0.0119808,0.0311296,0.0249856,0.128819,3,SEQREDUCE_NNZBALANCE
sx-mathoverflow.mtx,24818,24818,239978,0.000389617,16,0.0416768,0.0950272,0.0365568,0.0367616,0.111104,0.0365568,0.0949248,2,PARREDUCE_ROWBALANCE
ca-GrQc.mtx,5242,5242,14496,0.000527538,16,0.019968,0.0074752,0.009216,0.0088064,0.0218112,0.009216,0.0073728,6,ROWCACHING_NNZBALANCE
nemeth17.mtx,9506,9506,319563,0.0035364,16,0.0369664,0.0124928,0.0176128,0.0192512,0.061952,0.0176128,0.0124928,1,SEQREDUCE_ROWBALANCE
olesnik0.mtx,88263,88263,402623,5.16822e-05,16,0.0664576,0.0132096,0.102912,0.0513024,0.342016,0.102912,0.013312,1,SEQREDUCE_ROWBALANCE
Zhao2.mtx,33861,33861,166453,0.000145175,16,0.0372736,0.0079872,0.0466944,0.026624,0.137933,0.0466944,0.0079872,1,SEQREDUCE_ROWBALANCE
TF13.mtx,1121,1302,11185,0.00766336,16,0.016896,0.0055296,0.0053248,0.0134144,0.0075776,0.0053248,0.0054272,2,PARREDUCE_ROWBALANCE
GD00_a.mtx,352,352,458,0.00369641,16,0.018432,0.0039936,0.004096,0.005632,0.0064512,0.0041984,0.0039936,1,SEQREDUCE_ROWBALANCE
lpi_ex72a.mtx,197,215,467,0.0110259,16,0.016384,0.004096,0.0044032,0.0064512,0.006144,0.0044032,0.004096,1,SEQREDUCE_ROWBALANCE
lp_greenbeb.mtx,2392,5598,31070,0.00232032,16,0.0191488,0.0169984,0.0073728,0.0208896,0.0140288,0.0074752,0.0171008,2,PARREDUCE_ROWBALANCE
deter1.mtx,5527,15737,32187,0.000370057,16,0.0193536,0.0060416,0.0106496,0.0123904,0.0254976,0.010752,0.0059392,6,ROWCACHING_NNZBALANCE
n4c5-b6.mtx,4735,4340,33145,0.0016129,16,0.0188416,0.004608,0.0096256,0.0075776,0.022528,0.0096256,0.0047104,1,SEQREDUCE_ROWBALANCE
sctap1-2r.mtx,28830,63426,186366,0.000101919,16,0.0365568,0.0096256,0.0406528,0.0355328,0.121549,0.0406528,0.009728,1,SEQREDUCE_ROWBALANCE
nemeth14.mtx,9506,9506,252825,0.00279785,16,0.0333824,0.0105472,0.016896,0.017408,0.056832,0.016896,0.0106496,1,SEQREDUCE_ROWBALANCE
kneser_8_3_1.mtx,15737,15681,47042,0.000190629,16,0.026112,0.006144,0.0236544,0.0154624,0.0632832,0.0237568,0.006144,1,SEQREDUCE_ROWBALANCE
can_144.mtx,144,144,720,0.0347222,16,0.0135168,0.0044032,0.0037888,0.005632,0.00512,0.0037888,0.0044032,2,PARREDUCE_ROWBALANCE
coAuthorsDBLP.mtx,299067,299067,977676,1.0931e-05,16,0.212992,0.070144,0.363315,0.161178,1.14053,0.363008,0.0697344,6,ROWCACHING_NNZBALANCE
D6-6.mtx,120576,23740,146880,5.13123e-05,16,0.0714752,0.0136192,0.139878,0.0293888,0.428646,0.139776,0.0135168,6,ROWCACHING_NNZBALANCE
Franz1.mtx,2240,768,5120,0.00297619,16,0.0186368,0.004096,0.0064512,0.0079872,0.0108544,0.0062464,0.004096,1,SEQREDUCE_ROWBALANCE
ch7-7-b5.mtx,35280,52920,211680,0.000113379,16,0.0388096,0.008704,0.0489472,0.0193536,0.146842,0.0488448,0.008704,1,SEQREDUCE_ROWBALANCE
crystm01.mtx,4875,4875,55107,0.00231877,16,0.0190464,0.0057344,0.0094208,0.013312,0.0247808,0.0093184,0.005632,6,ROWCACHING_NNZBALANCE
thermomech_TK.mtx,102158,102158,406858,3.89851e-05,16,0.073728,0.016384,0.122573,0.0637952,0.395981,0.12247,0.0160768,6,ROWCACHING_NNZBALANCE
3elt_dual.mtx,9000,9000,13278,0.000163926,16,0.0208896,0.0044032,0.0137216,0.0083968,0.0347136,0.0137216,0.0043008,6,ROWCACHING_NNZBALANCE
G18.mtx,800,800,4694,0.00733437,16,0.016896,0.009216,0.0053248,0.00768,0.006144,0.0054272,0.0091136,2,PARREDUCE_ROWBALANCE
lpi_bgindy.mtx,2671,10880,66266,0.00228028,16,0.0192512,0.0608256,0.0147456,0.0338944,0.0181248,0.0145408,0.0606208,5,ROWCACHING_ROWBALANCE
adder_dcop_36.mtx,1813,1813,11246,0.00342139,16,0.01792,0.062976,0.0120832,0.011776,0.0098304,0.0120832,0.0628736,4,PARREDUCE_NNZBALANCE
Erdos972.mtx,5488,5488,7085,0.00023524,16,0.0188416,0.0072704,0.0089088,0.0072704,0.0218112,0.0089088,0.0072704,1,SEQREDUCE_ROWBALANCE
cq5.mtx,5048,11748,51571,0.000869606,16,0.020992,0.0251904,0.012288,0.0201728,0.0257024,0.0125952,0.025088,2,PARREDUCE_ROWBALANCE
as-caida.mtx,31379,31379,106762,0.000108427,16,0.0377856,0.134144,0.0433152,0.0249856,0.123392,0.0431104,0.134042,3,SEQREDUCE_NNZBALANCE
rail_5177.mtx,5177,5177,20181,0.000752985,16,0.0186368,0.0049152,0.0093184,0.009216,0.022528,0.009216,0.0049152,1,SEQREDUCE_ROWBALANCE
mk10-b2.mtx,3150,630,9450,0.0047619,16,0.0176128,0.0041984,0.0077824,0.0064512,0.0146432,0.00768,0.0043008,1,SEQREDUCE_ROWBALANCE
oscil_dcop_50.mtx,430,430,1544,0.00835046,16,0.0165888,0.0043008,0.0041984,0.0079872,0.0060416,0.0043008,0.0043008,2,PARREDUCE_ROWBALANCE
mark3jac020sc.mtx,9129,9129,56175,0.000674057,16,0.0216064,0.0068608,0.0155648,0.0167936,0.040448,0.0155648,0.0068608,1,SEQREDUCE_ROWBALANCE
gas_sensor.mtx,66917,66917,885141,0.000197669,16,0.0902144,0.0185344,0.0815104,0.0591872,0.316621,0.0815104,0.0187392,1,SEQREDUCE_ROWBALANCE
twotone.mtx,120750,120750,1224224,8.39627e-05,16,0.151347,0.064,0.183296,0.171827,0.551424,0.183296,0.063488,6,ROWCACHING_NNZBALANCE
web-NotreDame.mtx,325729,325729,1497134,1.41107e-05,16,0.579174,0.429568,0.424448,0.228352,1.31656,0.424141,0.427418,3,SEQREDUCE_NNZBALANCE
tub1000.mtx,1000,1000,3996,0.003996,16,0.0149504,0.003584,0.0049152,0.006656,0.0064512,0.0049152,0.0036864,1,SEQREDUCE_ROWBALANCE
Rucci1.mtx,1977885,109900,7791168,3.5843e-05,16,0.843776,0.365773,2.82255,1.11903,7.91972,2.82255,0.365978,1,SEQREDUCE_ROWBALANCE
extr1b.mtx,2836,2836,11404,0.0014179,16,0.018944,0.004608,0.0072704,0.0104448,0.0136192,0.0072704,0.004608,1,SEQREDUCE_ROWBALANCE
qa8fk.mtx,66127,66127,863353,0.000197438,16,0.088576,0.0182272,0.0805888,0.0633856,0.311808,0.0805888,0.0181248,6,ROWCACHING_NNZBALANCE
oscil_dcop_18.mtx,430,430,1544,0.00835046,16,0.0161792,0.0041984,0.004096,0.0078848,0.006144,0.004096,0.004096,2,PARREDUCE_ROWBALANCE
GL7d11.mtx,1019,60,1513,0.0247465,16,0.0234496,0.0043008,0.0048128,0.0062464,0.0075776,0.0048128,0.0043008,1,SEQREDUCE_ROWBALANCE
goodwin.mtx,7320,7320,324784,0.00606139,16,0.0365568,0.0146432,0.0175104,0.0529408,0.0564224,0.0175104,0.0145408,6,ROWCACHING_NNZBALANCE
ks2010.mtx,238600,238600,560899,9.85244e-06,16,0.152064,0.0483328,0.300851,0.11264,0.879002,0.300646,0.0483328,1,SEQREDUCE_ROWBALANCE
c-73b.mtx,169422,169422,724348,2.52353e-05,16,0.141414,2.39677,0.442163,0.141005,0.734003,0.433766,2.40763,3,SEQREDUCE_NNZBALANCE
3D_51448_3D.mtx,51448,51448,1056610,0.000399188,16,0.0969728,0.284979,0.102298,0.072192,0.281805,0.103424,0.295424,3,SEQREDUCE_NNZBALANCE
dwt_2680.mtx,2680,2680,13853,0.00192874,16,0.0171008,0.0050176,0.0064512,0.008704,0.0132096,0.0063488,0.0050176,1,SEQREDUCE_ROWBALANCE
lp_fit1d.mtx,24,1049,13427,0.533325,16,0.01536,0.0510976,0.0096256,0.187597,0.0075776,0.0096256,0.0510976,4,PARREDUCE_NNZBALANCE
dynamicSoaringProblem_4.mtx,3191,3191,19155,0.00188117,16,0.0188416,0.0538624,0.012288,0.0110592,0.0154624,0.0123904,0.0538624,3,SEQREDUCE_NNZBALANCE
Ga19As19H42.mtx,133123,133123,4508981,0.000254432,16,0.433254,0.165376,0.246682,0.296038,0.988058,0.246579,0.164147,6,ROWCACHING_NNZBALANCE
jan99jac020.mtx,6774,6774,38692,0.0008432,16,0.02048,0.007168,0.012288,0.0137216,0.0304128,0.0123904,0.007168,1,SEQREDUCE_ROWBALANCE
freeFlyingRobot_7.mtx,3918,3918,16697,0.0010877,16,0.0177152,0.0054272,0.00768,0.0096256,0.0176128,0.0077824,0.0055296,1,SEQREDUCE_ROWBALANCE
amazon0505.mtx,410236,410236,3356824,1.99462e-05,16,0.492032,0.164659,0.617267,0.499507,1.88815,0.617267,0.164557,6,ROWCACHING_NNZBALANCE
oscil_dcop_16.mtx,430,430,1544,0.00835046,16,0.0166912,0.0043008,0.004096,0.0079872,0.0060416,0.004096,0.0041984,2,PARREDUCE_ROWBALANCE
Spectro_10NN.mtx,531,531,3711,0.0131614,16,0.016384,0.0055296,0.0043008,0.008192,0.0058368,0.0043008,0.0055296,2,PARREDUCE_ROWBALANCE
rdb2048_noL.mtx,2048,2048,12032,0.00286865,16,0.016384,0.004096,0.0060416,0.0093184,0.0108544,0.006144,0.0041984,1,SEQREDUCE_ROWBALANCE
roadNet-TX.mtx,1393383,1393383,1921660,9.89773e-07,16,0.4352,0.241459,1.74479,0.649626,5.06542,1.74438,0.241459,1,SEQREDUCE_ROWBALANCE
lp_sc50b.mtx,50,78,148,0.0379487,16,0.014848,0.0037888,0.0037888,0.0052224,0.0048128,0.0036864,0.0037888,5,ROWCACHING_ROWBALANCE
tumorAntiAngiogenesis_7.mtx,475,475,2441,0.0108188,16,0.0152576,0.0050176,0.0041984,0.008704,0.0057344,0.0041984,0.0050176,2,PARREDUCE_ROWBALANCE
beause.mtx,497,507,44551,0.176804,16,0.0169984,0.0283648,0.0079872,0.0684032,0.0095232,0.0079872,0.0283648,2,PARREDUCE_ROWBALANCE
nd12k.mtx,36000,36000,7128473,0.00550037,16,0.582554,0.174182,0.160358,0.384819,0.848691,0.159334,0.176333,5,ROWCACHING_ROWBALANCE
olm500.mtx,500,500,1996,0.007984,16,0.0150528,0.004096,0.0045056,0.0064512,0.0058368,0.004608,0.0039936,6,ROWCACHING_NNZBALANCE
gemat1.mtx,4929,10595,47369,0.000907057,16,0.0192512,0.243302,0.0330752,0.0159744,0.024576,0.0330752,0.243405,3,SEQREDUCE_NNZBALANCE
cop20k_A.mtx,121192,121192,1362087,9.27378e-05,16,2.08558,0.0356352,0.155648,0.0887808,0.545075,0.155546,0.0357376,1,SEQREDUCE_ROWBALANCE
c-70.mtx,68924,68924,363955,7.66138e-05,16,0.0607232,0.0165888,0.0872448,0.049664,0.27648,0.0871424,0.0165888,1,SEQREDUCE_ROWBALANCE
watson_2.mtx,352013,677224,1846391,7.7452e-06,16,0.362701,0.131789,0.544973,0.340685,1.4976,0.544973,0.131686,6,ROWCACHING_NNZBALANCE
net50.mtx,16320,16320,480760,0.00180504,16,0.0490496,0.0157696,0.0275456,0.031232,0.0989184,0.027648,0.0156672,6,ROWCACHING_NNZBALANCE
S20PI_n.mtx,1182,1182,2881,0.00206209,16,0.0171008,0.0045056,0.0050176,0.007168,0.0069632,0.0050176,0.0045056,1,SEQREDUCE_ROWBALANCE
s3rmq4m1.mtx,5489,5489,143300,0.0047562,16,0.0254976,0.0072704,0.0111616,0.02048,0.0338944,0.0111616,0.0073728,1,SEQREDUCE_ROWBALANCE
troll.mtx,213453,213453,6099282,0.000133867,16,0.578662,0.162099,0.344986,0.307507,1.44251,0.344678,0.163635,1,SEQREDUCE_ROWBALANCE
t3dl.mtx,20360,20360,265113,0.000639551,16,0.0380928,0.0098304,0.0274432,0.0279552,0.0974848,0.0273408,0.0098304,1,SEQREDUCE_ROWBALANCE
